"","Date","Precip.MM","MonthNumber","Month","Year","Season"
"3195",1977-03-28,108.4,3,"Mar",1977,"Spring"
"3196",1977-04-28,72.6,4,"Apr",1977,"Spring"
"3197",1977-05-28,28.5,5,"May",1977,"Spring"
"3198",1977-06-28,58.3,6,"Jun",1977,"Summer"
"3199",1977-07-28,45,7,"Jul",1977,"Summer"
"3200",1977-08-28,94.8,8,"Aug",1977,"Summer"
"3201",1977-09-28,68.5,9,"Sep",1977,"Autumn"
"3202",1977-10-28,165.8,10,"Oct",1977,"Autumn"
"3203",1977-11-28,120.4,11,"Nov",1977,"Autumn"
"3204",1977-12-28,123,12,"Dec",1977,"Winter"
"3205",1978-01-28,112.6,1,"Jan",1978,"Winter"
"3206",1978-02-28,108.5,2,"Feb",1978,"Winter"
"3207",1978-03-28,111.6,3,"Mar",1978,"Spring"
"3208",1978-04-28,54.4,4,"Apr",1978,"Spring"
"3209",1978-05-28,24.2,5,"May",1978,"Spring"
"3210",1978-06-28,58.5,6,"Jun",1978,"Summer"
"3211",1978-07-28,72.5,7,"Jul",1978,"Summer"
"3212",1978-08-28,97.6,8,"Aug",1978,"Summer"
"3213",1978-09-28,68.3,9,"Sep",1978,"Autumn"
"3214",1978-10-28,50.1,10,"Oct",1978,"Autumn"
"3215",1978-11-28,115.1,11,"Nov",1978,"Autumn"
"3216",1978-12-28,226.4,12,"Dec",1978,"Winter"
"3217",1979-01-28,94.9,1,"Jan",1979,"Winter"
"3218",1979-02-28,73.9,2,"Feb",1979,"Winter"
"3219",1979-03-28,100.4,3,"Mar",1979,"Spring"
"3220",1979-04-28,74.2,4,"Apr",1979,"Spring"
"3221",1979-05-28,108.9,5,"May",1979,"Spring"
"3222",1979-06-28,57.8,6,"Jun",1979,"Summer"
"3223",1979-07-28,33.1,7,"Jul",1979,"Summer"
"3224",1979-08-28,119,8,"Aug",1979,"Summer"
"3225",1979-09-28,59.9,9,"Sep",1979,"Autumn"
"3226",1979-10-28,140.3,10,"Oct",1979,"Autumn"
"3227",1979-11-28,128.9,11,"Nov",1979,"Autumn"
"3228",1979-12-28,165.3,12,"Dec",1979,"Winter"
"3229",1980-01-28,117,1,"Jan",1980,"Winter"
"3230",1980-02-28,118.9,2,"Feb",1980,"Winter"
"3231",1980-03-28,105.1,3,"Mar",1980,"Spring"
"3232",1980-04-28,25,4,"Apr",1980,"Spring"
"3233",1980-05-28,35.3,5,"May",1980,"Spring"
"3234",1980-06-28,84.1,6,"Jun",1980,"Summer"
"3235",1980-07-28,95.4,7,"Jul",1980,"Summer"
"3236",1980-08-28,106.6,8,"Aug",1980,"Summer"
"3237",1980-09-28,136.6,9,"Sep",1980,"Autumn"
"3238",1980-10-28,144.7,10,"Oct",1980,"Autumn"
"3239",1980-11-28,108.2,11,"Nov",1980,"Autumn"
"3240",1980-12-28,117.5,12,"Dec",1980,"Winter"
"3241",1981-01-28,63,1,"Jan",1981,"Winter"
"3242",1981-02-28,88.9,2,"Feb",1981,"Winter"
"3243",1981-03-28,150.5,3,"Mar",1981,"Spring"
"3244",1981-04-28,34.4,4,"Apr",1981,"Spring"
"3245",1981-05-28,155.3,5,"May",1981,"Spring"
"3246",1981-06-28,85.2,6,"Jun",1981,"Summer"
"3247",1981-07-28,51.9,7,"Jul",1981,"Summer"
"3248",1981-08-28,31.5,8,"Aug",1981,"Summer"
"3249",1981-09-28,165.7,9,"Sep",1981,"Autumn"
"3250",1981-10-28,106.2,10,"Oct",1981,"Autumn"
"3251",1981-11-28,88.6,11,"Nov",1981,"Autumn"
"3252",1981-12-28,127.4,12,"Dec",1981,"Winter"
"3253",1982-01-28,105,1,"Jan",1982,"Winter"
"3254",1982-02-28,112.1,2,"Feb",1982,"Winter"
"3255",1982-03-28,113.2,3,"Mar",1982,"Spring"
"3256",1982-04-28,31.7,4,"Apr",1982,"Spring"
"3257",1982-05-28,71.9,5,"May",1982,"Spring"
"3258",1982-06-28,131.4,6,"Jun",1982,"Summer"
"3259",1982-07-28,20.3,7,"Jul",1982,"Summer"
"3260",1982-08-28,94.3,8,"Aug",1982,"Summer"
"3261",1982-09-28,114,9,"Sep",1982,"Autumn"
"3262",1982-10-28,156.6,10,"Oct",1982,"Autumn"
"3263",1982-11-28,162.7,11,"Nov",1982,"Autumn"
"3264",1982-12-28,137.6,12,"Dec",1982,"Winter"
"3265",1983-01-28,127,1,"Jan",1983,"Winter"
"3266",1983-02-28,59.4,2,"Feb",1983,"Winter"
"3267",1983-03-28,101.3,3,"Mar",1983,"Spring"
"3268",1983-04-28,77.6,4,"Apr",1983,"Spring"
"3269",1983-05-28,110,5,"May",1983,"Spring"
"3270",1983-06-28,55.6,6,"Jun",1983,"Summer"
"3271",1983-07-28,25.5,7,"Jul",1983,"Summer"
"3272",1983-08-28,66.8,8,"Aug",1983,"Summer"
"3273",1983-09-28,126.1,9,"Sep",1983,"Autumn"
"3274",1983-10-28,123,10,"Oct",1983,"Autumn"
"3275",1983-11-28,45,11,"Nov",1983,"Autumn"
"3276",1983-12-28,151.7,12,"Dec",1983,"Winter"
"3277",1984-01-28,180.2,1,"Jan",1984,"Winter"
"3278",1984-02-28,84.9,2,"Feb",1984,"Winter"
"3279",1984-03-28,64.7,3,"Mar",1984,"Spring"
"3280",1984-04-28,45.5,4,"Apr",1984,"Spring"
"3281",1984-05-28,31.9,5,"May",1984,"Spring"
"3282",1984-06-28,45.1,6,"Jun",1984,"Summer"
"3283",1984-07-28,41.9,7,"Jul",1984,"Summer"
"3284",1984-08-28,81.7,8,"Aug",1984,"Summer"
"3285",1984-09-28,99.4,9,"Sep",1984,"Autumn"
"3286",1984-10-28,122.3,10,"Oct",1984,"Autumn"
"3287",1984-11-28,146.1,11,"Nov",1984,"Autumn"
"3288",1984-12-28,118.1,12,"Dec",1984,"Winter"
"3289",1985-01-28,78.6,1,"Jan",1985,"Winter"
"3290",1985-02-28,73.7,2,"Feb",1985,"Winter"
"3291",1985-03-28,107,3,"Mar",1985,"Spring"
"3292",1985-04-28,69,4,"Apr",1985,"Spring"
"3293",1985-05-28,87.4,5,"May",1985,"Spring"
"3294",1985-06-28,79.7,6,"Jun",1985,"Summer"
"3295",1985-07-28,87,7,"Jul",1985,"Summer"
"3296",1985-08-28,191.5,8,"Aug",1985,"Summer"
"3297",1985-09-28,97.5,9,"Sep",1985,"Autumn"
"3298",1985-10-28,59.9,10,"Oct",1985,"Autumn"
"3299",1985-11-28,92.2,11,"Nov",1985,"Autumn"
"3300",1985-12-28,124.1,12,"Dec",1985,"Winter"
"3301",1986-01-28,136.2,1,"Jan",1986,"Winter"
"3302",1986-02-28,6.5,2,"Feb",1986,"Winter"
"3303",1986-03-28,121.1,3,"Mar",1986,"Spring"
"3304",1986-04-28,74.1,4,"Apr",1986,"Spring"
"3305",1986-05-28,124,5,"May",1986,"Spring"
"3306",1986-06-28,95.4,6,"Jun",1986,"Summer"
"3307",1986-07-28,68.1,7,"Jul",1986,"Summer"
"3308",1986-08-28,174.7,8,"Aug",1986,"Summer"
"3309",1986-09-28,7.5,9,"Sep",1986,"Autumn"
"3310",1986-10-28,99.9,10,"Oct",1986,"Autumn"
"3311",1986-11-28,138.4,11,"Nov",1986,"Autumn"
"3312",1986-12-28,179.3,12,"Dec",1986,"Winter"
"3313",1987-01-28,56,1,"Jan",1987,"Winter"
"3314",1987-02-28,79.7,2,"Feb",1987,"Winter"
"3315",1987-03-28,101.6,3,"Mar",1987,"Spring"
"3316",1987-04-28,73.6,4,"Apr",1987,"Spring"
"3317",1987-05-28,32.2,5,"May",1987,"Spring"
"3318",1987-06-28,107.6,6,"Jun",1987,"Summer"
"3319",1987-07-28,47.5,7,"Jul",1987,"Summer"
"3320",1987-08-28,83.7,8,"Aug",1987,"Summer"
"3321",1987-09-28,111,9,"Sep",1987,"Autumn"
"3322",1987-10-28,144.5,10,"Oct",1987,"Autumn"
"3323",1987-11-28,79.1,11,"Nov",1987,"Autumn"
"3324",1987-12-28,100.7,12,"Dec",1987,"Winter"
"3325",1988-01-28,194.6,1,"Jan",1988,"Winter"
"3326",1988-02-28,79.9,2,"Feb",1988,"Winter"
"3327",1988-03-28,114.7,3,"Mar",1988,"Spring"
"3328",1988-04-28,42.2,4,"Apr",1988,"Spring"
"3329",1988-05-28,83,5,"May",1988,"Spring"
"3330",1988-06-28,49.4,6,"Jun",1988,"Summer"
"3331",1988-07-28,131.1,7,"Jul",1988,"Summer"
"3332",1988-08-28,120.5,8,"Aug",1988,"Summer"
"3333",1988-09-28,80.2,9,"Sep",1988,"Autumn"
"3334",1988-10-28,150.3,10,"Oct",1988,"Autumn"
"3335",1988-11-28,55.5,11,"Nov",1988,"Autumn"
"3336",1988-12-28,72.8,12,"Dec",1988,"Winter"
"3337",1989-01-28,89.2,1,"Jan",1989,"Winter"
"3338",1989-02-28,102.2,2,"Feb",1989,"Winter"
"3339",1989-03-28,134.3,3,"Mar",1989,"Spring"
"3340",1989-04-28,83.6,4,"Apr",1989,"Spring"
"3341",1989-05-28,20.9,5,"May",1989,"Spring"
"3342",1989-06-28,65.4,6,"Jun",1989,"Summer"
"3343",1989-07-28,23.8,7,"Jul",1989,"Summer"
"3344",1989-08-28,105.8,8,"Aug",1989,"Summer"
"3345",1989-09-28,59.9,9,"Sep",1989,"Autumn"
"3346",1989-10-28,147,10,"Oct",1989,"Autumn"
"3347",1989-11-28,60,11,"Nov",1989,"Autumn"
"3348",1989-12-28,119.1,12,"Dec",1989,"Winter"
"3349",1990-01-28,135.3,1,"Jan",1990,"Winter"
"3350",1990-02-28,192.5,2,"Feb",1990,"Winter"
"3351",1990-03-28,38.2,3,"Mar",1990,"Spring"
"3352",1990-04-28,52,4,"Apr",1990,"Spring"
"3353",1990-05-28,37.3,5,"May",1990,"Spring"
"3354",1990-06-28,101.6,6,"Jun",1990,"Summer"
"3355",1990-07-28,58.4,7,"Jul",1990,"Summer"
"3356",1990-08-28,71.5,8,"Aug",1990,"Summer"
"3357",1990-09-28,39.7,9,"Sep",1990,"Autumn"
"3358",1990-10-28,178.6,10,"Oct",1990,"Autumn"
"3359",1990-11-28,74.8,11,"Nov",1990,"Autumn"
"3360",1990-12-28,121,12,"Dec",1990,"Winter"
"3361",1991-01-28,103.4,1,"Jan",1991,"Winter"
"3362",1991-02-28,89,2,"Feb",1991,"Winter"
"3363",1991-03-28,109.3,3,"Mar",1991,"Spring"
"3364",1991-04-28,121.3,4,"Apr",1991,"Spring"
"3365",1991-05-28,7.7,5,"May",1991,"Spring"
"3366",1991-06-28,91.9,6,"Jun",1991,"Summer"
"3367",1991-07-28,65.2,7,"Jul",1991,"Summer"
"3368",1991-08-28,39.7,8,"Aug",1991,"Summer"
"3369",1991-09-28,79,9,"Sep",1991,"Autumn"
"3370",1991-10-28,125.3,10,"Oct",1991,"Autumn"
"3371",1991-11-28,120.7,11,"Nov",1991,"Autumn"
"3372",1991-12-28,63.2,12,"Dec",1991,"Winter"
"3373",1992-01-28,66.7,1,"Jan",1992,"Winter"
"3374",1992-02-28,71.6,2,"Feb",1992,"Winter"
"3375",1992-03-28,107.9,3,"Mar",1992,"Spring"
"3376",1992-04-28,103.1,4,"Apr",1992,"Spring"
"3377",1992-05-28,55.8,5,"May",1992,"Spring"
"3378",1992-06-28,39.4,6,"Jun",1992,"Summer"
"3379",1992-07-28,101,7,"Jul",1992,"Summer"
"3380",1992-08-28,142.3,8,"Aug",1992,"Summer"
"3381",1992-09-28,97.8,9,"Sep",1992,"Autumn"
"3382",1992-10-28,56.3,10,"Oct",1992,"Autumn"
"3383",1992-11-28,131.6,11,"Nov",1992,"Autumn"
"3384",1992-12-28,86.8,12,"Dec",1992,"Winter"
"3385",1993-01-28,133.2,1,"Jan",1993,"Winter"
"3386",1993-02-28,27.7,2,"Feb",1993,"Winter"
"3387",1993-03-28,67.1,3,"Mar",1993,"Spring"
"3388",1993-04-28,104.3,4,"Apr",1993,"Spring"
"3389",1993-05-28,135,5,"May",1993,"Spring"
"3390",1993-06-28,95.7,6,"Jun",1993,"Summer"
"3391",1993-07-28,87.8,7,"Jul",1993,"Summer"
"3392",1993-08-28,46.1,8,"Aug",1993,"Summer"
"3393",1993-09-28,135,9,"Sep",1993,"Autumn"
"3394",1993-10-28,62.5,10,"Oct",1993,"Autumn"
"3395",1993-11-28,84.8,11,"Nov",1993,"Autumn"
"3396",1993-12-28,187.1,12,"Dec",1993,"Winter"
"3397",1994-01-28,148.3,1,"Jan",1994,"Winter"
"3398",1994-02-28,154,2,"Feb",1994,"Winter"
"3399",1994-03-28,119.6,3,"Mar",1994,"Spring"
"3400",1994-04-28,97.9,4,"Apr",1994,"Spring"
"3401",1994-05-28,67.9,5,"May",1994,"Spring"
"3402",1994-06-28,55.4,6,"Jun",1994,"Summer"
"3403",1994-07-28,91.9,7,"Jul",1994,"Summer"
"3404",1994-08-28,83.3,8,"Aug",1994,"Summer"
"3405",1994-09-28,87.3,9,"Sep",1994,"Autumn"
"3406",1994-10-28,69.7,10,"Oct",1994,"Autumn"
"3407",1994-11-28,102.3,11,"Nov",1994,"Autumn"
"3408",1994-12-28,159,12,"Dec",1994,"Winter"
"3409",1995-01-28,172.6,1,"Jan",1995,"Winter"
"3410",1995-02-28,140.1,2,"Feb",1995,"Winter"
"3411",1995-03-28,97.9,3,"Mar",1995,"Spring"
"3412",1995-04-28,33,4,"Apr",1995,"Spring"
"3413",1995-05-28,68.3,5,"May",1995,"Spring"
"3414",1995-06-28,31.7,6,"Jun",1995,"Summer"
"3415",1995-07-28,86.3,7,"Jul",1995,"Summer"
"3416",1995-08-28,13,8,"Aug",1995,"Summer"
"3417",1995-09-28,66.5,9,"Sep",1995,"Autumn"
"3418",1995-10-28,164.1,10,"Oct",1995,"Autumn"
"3419",1995-11-28,136.2,11,"Nov",1995,"Autumn"
"3420",1995-12-28,94.1,12,"Dec",1995,"Winter"
"3421",1996-01-28,146.3,1,"Jan",1996,"Winter"
"3422",1996-02-28,109.6,2,"Feb",1996,"Winter"
"3423",1996-03-28,106.2,3,"Mar",1996,"Spring"
"3424",1996-04-28,93.9,4,"Apr",1996,"Spring"
"3425",1996-05-28,70.1,5,"May",1996,"Spring"
"3426",1996-06-28,40.8,6,"Jun",1996,"Summer"
"3427",1996-07-28,64.5,7,"Jul",1996,"Summer"
"3428",1996-08-28,110.8,8,"Aug",1996,"Summer"
"3429",1996-09-28,37.9,9,"Sep",1996,"Autumn"
"3430",1996-10-28,169.3,10,"Oct",1996,"Autumn"
"3431",1996-11-28,126.5,11,"Nov",1996,"Autumn"
"3432",1996-12-28,52,12,"Dec",1996,"Winter"
"3433",1997-01-28,35.2,1,"Jan",1997,"Winter"
"3434",1997-02-28,134.6,2,"Feb",1997,"Winter"
"3435",1997-03-28,36.4,3,"Mar",1997,"Spring"
"3436",1997-04-28,41.5,4,"Apr",1997,"Spring"
"3437",1997-05-28,82.5,5,"May",1997,"Spring"
"3438",1997-06-28,119.1,6,"Jun",1997,"Summer"
"3439",1997-07-28,77,7,"Jul",1997,"Summer"
"3440",1997-08-28,157.2,8,"Aug",1997,"Summer"
"3441",1997-09-28,61.6,9,"Sep",1997,"Autumn"
"3442",1997-10-28,90.1,10,"Oct",1997,"Autumn"
"3443",1997-11-28,162.4,11,"Nov",1997,"Autumn"
"3444",1997-12-28,128.8,12,"Dec",1997,"Winter"
"3445",1998-01-28,144.4,1,"Jan",1998,"Winter"
"3446",1998-02-28,40.4,2,"Feb",1998,"Winter"
"3447",1998-03-28,90.9,3,"Mar",1998,"Spring"
"3448",1998-04-28,124,4,"Apr",1998,"Spring"
"3449",1998-05-28,39.7,5,"May",1998,"Spring"
"3450",1998-06-28,132.4,6,"Jun",1998,"Summer"
"3451",1998-07-28,83.7,7,"Jul",1998,"Summer"
"3452",1998-08-28,82.7,8,"Aug",1998,"Summer"
"3453",1998-09-28,96,9,"Sep",1998,"Autumn"
"3454",1998-10-28,157.4,10,"Oct",1998,"Autumn"
"3455",1998-11-28,130.3,11,"Nov",1998,"Autumn"
"3456",1998-12-28,135.6,12,"Dec",1998,"Winter"
"3457",1999-01-28,135.5,1,"Jan",1999,"Winter"
"3458",1999-02-28,61.6,2,"Feb",1999,"Winter"
"3459",1999-03-28,59.7,3,"Mar",1999,"Spring"
"3460",1999-04-28,92.1,4,"Apr",1999,"Spring"
"3461",1999-05-28,60.5,5,"May",1999,"Spring"
"3462",1999-06-28,56.2,6,"Jun",1999,"Summer"
"3463",1999-07-28,44.1,7,"Jul",1999,"Summer"
"3464",1999-08-28,109.5,8,"Aug",1999,"Summer"
"3465",1999-09-28,173.6,9,"Sep",1999,"Autumn"
"3466",1999-10-28,65.1,10,"Oct",1999,"Autumn"
"3467",1999-11-28,102.6,11,"Nov",1999,"Autumn"
"3468",1999-12-28,192.8,12,"Dec",1999,"Winter"
"3469",2000-01-28,66.3,1,"Jan",2000,"Winter"
"3470",2000-02-28,111.7,2,"Feb",2000,"Winter"
"3471",2000-03-28,35.7,3,"Mar",2000,"Spring"
"3472",2000-04-28,79.9,4,"Apr",2000,"Spring"
"3473",2000-05-28,66.7,5,"May",2000,"Spring"
"3474",2000-06-28,55.3,6,"Jun",2000,"Summer"
"3475",2000-07-28,58.5,7,"Jul",2000,"Summer"
"3476",2000-08-28,81.8,8,"Aug",2000,"Summer"
"3477",2000-09-28,120.8,9,"Sep",2000,"Autumn"
"3478",2000-10-28,180,10,"Oct",2000,"Autumn"
"3479",2000-11-28,180.4,11,"Nov",2000,"Autumn"
"3480",2000-12-28,158.6,12,"Dec",2000,"Winter"
"3481",2001-01-28,73.6,1,"Jan",2001,"Winter"
"3482",2001-02-28,80.5,2,"Feb",2001,"Winter"
"3483",2001-03-28,89.2,3,"Mar",2001,"Spring"
"3484",2001-04-28,83,4,"Apr",2001,"Spring"
"3485",2001-05-28,40.2,5,"May",2001,"Spring"
"3486",2001-06-28,60.8,6,"Jun",2001,"Summer"
"3487",2001-07-28,74.8,7,"Jul",2001,"Summer"
"3488",2001-08-28,106,8,"Aug",2001,"Summer"
"3489",2001-09-28,66.2,9,"Sep",2001,"Autumn"
"3490",2001-10-28,130.6,10,"Oct",2001,"Autumn"
"3491",2001-11-28,59.5,11,"Nov",2001,"Autumn"
"3492",2001-12-28,60.3,12,"Dec",2001,"Winter"
"3493",2002-01-28,151.6,1,"Jan",2002,"Winter"
"3494",2002-02-28,160.2,2,"Feb",2002,"Winter"
"3495",2002-03-28,63.3,3,"Mar",2002,"Spring"
"3496",2002-04-28,102.1,4,"Apr",2002,"Spring"
"3497",2002-05-28,139.5,5,"May",2002,"Spring"
"3498",2002-06-28,105.7,6,"Jun",2002,"Summer"
"3499",2002-07-28,70.4,7,"Jul",2002,"Summer"
"3500",2002-08-28,61.9,8,"Aug",2002,"Summer"
"3501",2002-09-28,39.3,9,"Sep",2002,"Autumn"
"3502",2002-10-28,199.1,10,"Oct",2002,"Autumn"
"3503",2002-11-28,187.3,11,"Nov",2002,"Autumn"
"3504",2002-12-28,112.9,12,"Dec",2002,"Winter"
"3505",2003-01-28,81.8,1,"Jan",2003,"Winter"
"3506",2003-02-28,65.2,2,"Feb",2003,"Winter"
"3507",2003-03-28,56.6,3,"Mar",2003,"Spring"
"3508",2003-04-28,79.3,4,"Apr",2003,"Spring"
"3509",2003-05-28,112,5,"May",2003,"Spring"
"3510",2003-06-28,95.8,6,"Jun",2003,"Summer"
"3511",2003-07-28,93.5,7,"Jul",2003,"Summer"
"3512",2003-08-28,17.2,8,"Aug",2003,"Summer"
"3513",2003-09-28,57.2,9,"Sep",2003,"Autumn"
"3514",2003-10-28,61.8,10,"Oct",2003,"Autumn"
"3515",2003-11-28,125.1,11,"Nov",2003,"Autumn"
"3516",2003-12-28,89.3,12,"Dec",2003,"Winter"
"3517",2004-01-28,123.4,1,"Jan",2004,"Winter"
"3518",2004-02-28,52.3,2,"Feb",2004,"Winter"
"3519",2004-03-28,85.9,3,"Mar",2004,"Spring"
"3520",2004-04-28,67.4,4,"Apr",2004,"Spring"
"3521",2004-05-28,47.5,5,"May",2004,"Spring"
"3522",2004-06-28,82.4,6,"Jun",2004,"Summer"
"3523",2004-07-28,59.3,7,"Jul",2004,"Summer"
"3524",2004-08-28,122.8,8,"Aug",2004,"Summer"
"3525",2004-09-28,101.9,9,"Sep",2004,"Autumn"
"3526",2004-10-28,166.7,10,"Oct",2004,"Autumn"
"3527",2004-11-28,54.2,11,"Nov",2004,"Autumn"
"3528",2004-12-28,89.5,12,"Dec",2004,"Winter"
"3529",2005-01-28,128.1,1,"Jan",2005,"Winter"
"3530",2005-02-28,51.4,2,"Feb",2005,"Winter"
"3531",2005-03-28,73.6,3,"Mar",2005,"Spring"
"3532",2005-04-28,105.1,4,"Apr",2005,"Spring"
"3533",2005-05-28,86.3,5,"May",2005,"Spring"
"3534",2005-06-28,51.9,6,"Jun",2005,"Summer"
"3535",2005-07-28,73.9,7,"Jul",2005,"Summer"
"3536",2005-08-28,65,8,"Aug",2005,"Summer"
"3537",2005-09-28,86.6,9,"Sep",2005,"Autumn"
"3538",2005-10-28,146.1,10,"Oct",2005,"Autumn"
"3539",2005-11-28,99.1,11,"Nov",2005,"Autumn"
"3540",2005-12-28,82.7,12,"Dec",2005,"Winter"
"3541",2006-01-28,57.6,1,"Jan",2006,"Winter"
"3542",2006-02-28,54.6,2,"Feb",2006,"Winter"
"3543",2006-03-28,120.3,3,"Mar",2006,"Spring"
"3544",2006-04-28,47.3,4,"Apr",2006,"Spring"
"3545",2006-05-28,126.2,5,"May",2006,"Spring"
"3546",2006-06-28,29.8,6,"Jun",2006,"Summer"
"3547",2006-07-28,53.9,7,"Jul",2006,"Summer"
"3548",2006-08-28,70.8,8,"Aug",2006,"Summer"
"3549",2006-09-28,162.6,9,"Sep",2006,"Autumn"
"3550",2006-10-28,145.6,10,"Oct",2006,"Autumn"
"3551",2006-11-28,142.3,11,"Nov",2006,"Autumn"
"3552",2006-12-28,170.5,12,"Dec",2006,"Winter"
"3553",2007-01-28,107.9,1,"Jan",2007,"Winter"
"3554",2007-02-28,107.8,2,"Feb",2007,"Winter"
"3555",2007-03-28,80.3,3,"Mar",2007,"Spring"
"3556",2007-04-28,26.9,4,"Apr",2007,"Spring"
"3557",2007-05-28,65.9,5,"May",2007,"Spring"
"3558",2007-06-28,141.3,6,"Jun",2007,"Summer"
"3559",2007-07-28,133,7,"Jul",2007,"Summer"
"3560",2007-08-28,100.4,8,"Aug",2007,"Summer"
"3561",2007-09-28,52.8,9,"Sep",2007,"Autumn"
"3562",2007-10-28,52.2,10,"Oct",2007,"Autumn"
"3563",2007-11-28,75,11,"Nov",2007,"Autumn"
"3564",2007-12-28,123.1,12,"Dec",2007,"Winter"
"3565",2008-01-28,174.3,1,"Jan",2008,"Winter"
"3566",2008-02-28,58,2,"Feb",2008,"Winter"
"3567",2008-03-28,113.5,3,"Mar",2008,"Spring"
"3568",2008-04-28,45.1,4,"Apr",2008,"Spring"
"3569",2008-05-28,42.3,5,"May",2008,"Spring"
"3570",2008-06-28,101.9,6,"Jun",2008,"Summer"
"3571",2008-07-28,123.8,7,"Jul",2008,"Summer"
"3572",2008-08-28,175.9,8,"Aug",2008,"Summer"
"3573",2008-09-28,108.2,9,"Sep",2008,"Autumn"
"3574",2008-10-28,152.4,10,"Oct",2008,"Autumn"
"3575",2008-11-28,80.4,11,"Nov",2008,"Autumn"
"3576",2008-12-28,73.7,12,"Dec",2008,"Winter"
"3577",2009-01-28,152.9,1,"Jan",2009,"Winter"
"3578",2009-02-28,36.5,2,"Feb",2009,"Winter"
"3579",2009-03-28,48.7,3,"Mar",2009,"Spring"
"3580",2009-04-28,120.9,4,"Apr",2009,"Spring"
"3581",2009-05-28,90.7,5,"May",2009,"Spring"
"3582",2009-06-28,73.2,6,"Jun",2009,"Summer"
"3583",2009-07-28,174.7,7,"Jul",2009,"Summer"
"3584",2009-08-28,148.4,8,"Aug",2009,"Summer"
"3585",2009-09-28,49.4,9,"Sep",2009,"Autumn"
"3586",2009-10-28,129.9,10,"Oct",2009,"Autumn"
"3587",2009-11-28,244.9,11,"Nov",2009,"Autumn"
"3588",2009-12-28,105.4,12,"Dec",2009,"Winter"
"3589",2010-01-28,93.4,1,"Jan",2010,"Winter"
"3590",2010-02-28,52.6,2,"Feb",2010,"Winter"
"3591",2010-03-28,85.6,3,"Mar",2010,"Spring"
"3592",2010-04-28,56.7,4,"Apr",2010,"Spring"
"3593",2010-05-28,47,5,"May",2010,"Spring"
"3594",2010-06-28,53.8,6,"Jun",2010,"Summer"
"3595",2010-07-28,140.8,7,"Jul",2010,"Summer"
"3596",2010-08-28,43.7,8,"Aug",2010,"Summer"
"3597",2010-09-28,136.1,9,"Sep",2010,"Autumn"
"3598",2010-10-28,80,10,"Oct",2010,"Autumn"
"3599",2010-11-28,135.7,11,"Nov",2010,"Autumn"
"3600",2010-12-28,62.3,12,"Dec",2010,"Winter"
"3601",2011-01-28,78.3,1,"Jan",2011,"Winter"
"3602",2011-02-28,120.9,2,"Feb",2011,"Winter"
"3603",2011-03-28,40.7,3,"Mar",2011,"Spring"
"3604",2011-04-28,41,4,"Apr",2011,"Spring"
"3605",2011-05-28,96.4,5,"May",2011,"Spring"
"3606",2011-06-28,95.8,6,"Jun",2011,"Summer"
"3607",2011-07-28,57.4,7,"Jul",2011,"Summer"
"3608",2011-08-28,64.4,8,"Aug",2011,"Summer"
"3609",2011-09-28,113.6,9,"Sep",2011,"Autumn"
"3610",2011-10-28,154,10,"Oct",2011,"Autumn"
"3611",2011-11-28,141.4,11,"Nov",2011,"Autumn"
"3612",2011-12-28,122.6,12,"Dec",2011,"Winter"
"3613",2012-01-28,99.9,1,"Jan",2012,"Winter"
"3614",2012-02-28,49.1,2,"Feb",2012,"Winter"
"3615",2012-03-28,28.6,3,"Mar",2012,"Spring"
"3616",2012-04-28,79.5,4,"Apr",2012,"Spring"
"3617",2012-05-28,55.5,5,"May",2012,"Spring"
"3618",2012-06-28,197.1,6,"Jun",2012,"Summer"
"3619",2012-07-28,111.8,7,"Jul",2012,"Summer"
"3620",2012-08-28,143.9,8,"Aug",2012,"Summer"
"3621",2012-09-28,64.9,9,"Sep",2012,"Autumn"
"3622",2012-10-28,107.5,10,"Oct",2012,"Autumn"
"3623",2012-11-28,120.3,11,"Nov",2012,"Autumn"
"3624",2012-12-28,125.6,12,"Dec",2012,"Winter"
"3625",2013-01-28,142.2,1,"Jan",2013,"Winter"
"3626",2013-02-28,61.1,2,"Feb",2013,"Winter"
"3627",2013-03-28,78.7,3,"Mar",2013,"Spring"
"3628",2013-04-28,79.2,4,"Apr",2013,"Spring"
"3629",2013-05-28,81.5,5,"May",2013,"Spring"
"3630",2013-06-28,75.6,6,"Jun",2013,"Summer"
"3631",2013-07-28,65.5,7,"Jul",2013,"Summer"
"3632",2013-08-28,65.3,8,"Aug",2013,"Summer"
"3633",2013-09-28,55,9,"Sep",2013,"Autumn"
"3634",2013-10-28,165,10,"Oct",2013,"Autumn"
"3635",2013-11-28,73.6,11,"Nov",2013,"Autumn"
"3636",2013-12-28,173.8,12,"Dec",2013,"Winter"
"3637",2014-01-28,173.9,1,"Jan",2014,"Winter"
"3638",2014-02-28,199.3,2,"Feb",2014,"Winter"
"3639",2014-03-28,89.8,3,"Mar",2014,"Spring"
"3640",2014-04-28,60.4,4,"Apr",2014,"Spring"
"3641",2014-05-28,85.8,5,"May",2014,"Spring"
"3642",2014-06-28,55.8,6,"Jun",2014,"Summer"
"3643",2014-07-28,54.1,7,"Jul",2014,"Summer"
"3644",2014-08-28,123.3,8,"Aug",2014,"Summer"
"3645",2014-09-28,18.7,9,"Sep",2014,"Autumn"
"3646",2014-10-28,140.3,10,"Oct",2014,"Autumn"
